Order_ID,Gender_Category,Product_Line,Product_Name,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Size_Cat,Size_Cat_Encoded
2012,Women,Soccer,Phantom GT,2,6012.23,0.0,12024.46,2024-01-09,Retail,Hyderabad,3266.428916593092,L,2
2295,Kids,Lifestyle,Dunk Low,2,6091.98,0.81,2314.952399999999,2025-06-17,Retail,Hyderabad,463.2398791200102,L,2
2296,Women,Soccer,Phantom GT,2,6012.23,0.0,12024.46,2024-08-15,Online,Delhi,1989.9942662489025,L,2
2297,Kids,Basketball,LeBron 20,2,6356.31,0.74,3305.2812000000004,2024-12-31,Online,Pune,904.575816232173,M,1
2298,Men,Training,SuperRep Go,2,5571.14,0.49,5682.562800000001,2025-11-06,Retail,Kolkata,1588.7467227132718,L,2
2299,Kids,Soccer,Phantom GT,2,6012.23,0.77,2765.6258,2025-09-05,Online,Hyderabad,724.406831134422,L,2
2300,Men,Basketball,Air Jordan,3,6331.64,0.78,4178.8823999999995,2024-08-17,Retail,Delhi,1268.0015308110749,L,2
2301,Men,Soccer,Mercurial Superfly,2,7982.2,0.0,15964.4,2024-12-29,Online,Pune,4613.211537350257,XL,3
2302,Women,Running,Air Zoom,2,5548.255,0.0,11096.51,2025-02-27,Retail,Hyderabad,2230.7599408040046,XL,3
2303,Kids,Running,Free RN,2,2504.09,0.0,5008.18,2024-12-24,Retail,Hyderabad,1572.9307736636927,L,2
2304,Men,Training,Flex Trainer,2,6481.055,0.0,12962.11,2024-11-28,Online,Hyderabad,4356.599265394443,L,2
2306,Kids,Basketball,Air Jordan,1,8267.56,0.29,5869.967599999999,2024-11-10,Retail,Bangalore,1583.5204389823846,L,2
2307,Women,Running,Free RN,2,9369.1,0.0,18738.2,2025-06-18,Retail,Kolkata,3854.0956801380344,XL,3
2308,Men,Running,Pegasus Turbo,2,5349.1,0.65,3744.37,2025-05-01,Online,Bangalore,959.1029495083008,L,2
2004,Kids,Lifestyle,Dunk Low,2,6091.98,0.6,4873.584,2025-02-23,Retail,Bangalore,1303.5839923339774,M,1
2310,Men,Running,Air Zoom,2,5548.255,0.0,11096.51,2025-04-02,Online,Kolkata,2089.8112285412453,XL,3
2026,Women,Training,Flex Trainer,4,6481.055,0.26,19183.9228,2024-09-25,Online,Delhi,6511.597472348565,M,1
2312,Kids,Soccer,Premier III,2,6082.075,0.0,12164.15,2024-09-30,Online,Bangalore,3096.2711264692034,L,2
2314,Women,Soccer,Mercurial Superfly,2,6969.28,0.86,1951.3984,2024-09-12,Retail,Mumbai,482.03545183497243,M,1
2315,Men,Basketball,Kyrie Flytrap,2,9149.88,0.71,5306.9304,2024-12-11,Retail,Hyderabad,1555.3048155755391,M,1
2317,Men,Training,Flex Trainer,2,9695.44,1.0,0.0,2024-09-13,Online,Kolkata,0.0,M,1
2318,Men,Soccer,Phantom GT,2,6012.23,0.25,9018.345,2025-04-04,Retail,Delhi,2577.163949826331,L,2
2319,Women,Basketball,Kyrie Flytrap,2,5649.99,0.0,11299.98,2025-06-29,Online,Delhi,1959.9877514972268,L,2
2320,Kids,Running,Pegasus Turbo,2,4033.28,0.0,8066.56,2025-01-23,Retail,Hyderabad,1262.6883949254593,XL,3
2321,Men,Lifestyle,Dunk Low,2,6091.98,0.0,12183.96,2024-06-10,Online,Mumbai,3532.45343014112,M,1
2322,Women,Running,Pegasus Turbo,2,8016.24,0.0,16032.48,2025-07-04,Retail,Delhi,2736.1832903927266,L,2
2323,Men,Lifestyle,Dunk Low,2,6537.29,0.0,13074.58,2025-05-01,Online,Bangalore,2484.4882561490813,L,2
2324,Women,Soccer,Mercurial Superfly,2,6969.28,0.21,11011.4624,2025-02-27,Online,Kolkata,3732.1745855558033,M,1
2325,Men,Basketball,Zoom Freak,2,8031.83,0.56,7068.010399999999,2025-05-18,Online,Kolkata,1220.8818847060677,M,1
2326,Women,Lifestyle,Dunk Low,4,9936.94,0.0,39747.76,2024-10-12,Retail,Kolkata,7249.8759021294,XL,3
2327,Men,Training,Flex Trainer,4,6640.67,0.0,26562.68,2025-03-21,Retail,Delhi,7777.976573670269,XL,3
2328,Men,Lifestyle,Waffle One,2,6449.46,0.29,9158.233199999999,2024-09-11,Online,Mumbai,1600.6030823974024,S,0
2329,Men,Basketball,Kyrie Flytrap,4,4981.26,0.0,19925.04,2025-05-06,Online,Mumbai,6628.881589161788,L,2
2330,Women,Training,Flex Trainer,2,6481.055,0.06,12184.3834,2024-10-22,Online,Mumbai,2845.4304373775176,XL,3
2331,Kids,Basketball,Kyrie Flytrap,2,9023.07,0.0,18046.14,2024-11-23,Retail,Mumbai,3395.1079929617244,L,2
2332,Kids,Training,Flex Trainer,2,6481.055,0.22,10110.445800000001,2024-07-15,Retail,Pune,1851.4877001243342,L,2
2334,Women,Training,SuperRep Go,4,5587.585,0.82,4023.061200000001,2024-06-06,Retail,Mumbai,930.8796487101919,L,2
2335,Women,Running,Free RN,2,5620.64,0.0,11241.28,2024-01-05,Online,Mumbai,3250.811965405672,XL,3
2336,Kids,Soccer,Mercurial Superfly,4,8482.43,0.0,33929.72,2023-10-22,Online,Pune,11718.330077599661,M,1
2337,Women,Training,SuperRep Go,2,5587.585,0.0,11175.17,2024-10-17,Online,Pune,2730.9840767078535,L,2
2340,Women,Running,Free RN,3,6299.575,0.91,1700.8852499999994,2024-08-07,Online,Mumbai,496.92172618792364,S,0
2341,Women,Lifestyle,Waffle One,2,5610.219999999999,0.0,11220.439999999999,2025-04-22,Online,Hyderabad,3707.79296562779,L,2
2342,Women,Training,Metcon 7,2,5829.985000000001,0.0,11659.970000000001,2024-08-19,Retail,Kolkata,2358.560730100663,XL,3
2343,Women,Basketball,Zoom Freak,2,7507.91,0.0,15015.82,2024-11-22,Retail,Kolkata,4508.690503137113,L,2
2344,Kids,Training,ZoomX Invincible,2,6424.68,0.65,4497.276,2025-06-20,Online,Kolkata,769.0809813336323,L,2
2345,Men,Running,React Infinity,2,6346.35,0.0,12692.7,2025-06-21,Retail,Hyderabad,2773.8405703916205,L,2
2347,Men,Training,Flex Trainer,2,9653.35,0.0,19306.7,2024-09-21,Retail,Bangalore,3514.285076218584,L,2
2348,Kids,Training,Metcon 7,2,6591.41,0.0,13182.82,2025-04-29,Retail,Delhi,2183.4961236226695,XL,3
2349,Kids,Soccer,Tiempo Legend,3,6041.3,0.0,18123.9,2023-10-25,Online,Delhi,5231.1141717531755,L,2
2350,Men,Running,Air Zoom,4,8228.88,0.0,32915.52,2025-03-21,Retail,Delhi,8184.104245834598,L,2
2351,Men,Basketball,LeBron 20,3,4179.34,0.0,12538.02,2024-07-29,Retail,Pune,2026.5237730378653,L,2
2352,Men,Basketball,LeBron 20,2,6531.36,0.0,13062.72,2025-03-24,Online,Bangalore,3515.459982927901,M,1
2353,Kids,Training,ZoomX Invincible,2,6424.68,0.22,10022.500800000002,2024-10-03,Retail,Bangalore,2087.4555664804097,M,1
2354,Men,Basketball,Kyrie Flytrap,2,5562.46,0.0,11124.92,2024-09-06,Online,Hyderabad,2034.0164046887523,L,2
2355,Women,Lifestyle,Waffle One,1,5610.219999999999,0.0,5610.219999999999,2024-07-26,Retail,Bangalore,908.3425733193818,L,2
2356,Men,Basketball,Air Jordan,2,5967.92,0.0,11935.84,2025-02-17,Retail,Pune,3737.3139239720695,L,2
2357,Women,Lifestyle,Air Force 1,2,6656.01,1.0,0.0,2025-04-28,Retail,Bangalore,0.0,M,1
2358,Men,Basketball,LeBron 20,4,6531.36,0.0,26125.44,2025-02-24,Online,Pune,8886.627490167097,M,1
2360,Women,Training,Metcon 7,2,5829.985000000001,0.85,1748.9955000000004,2024-07-12,Online,Hyderabad,391.04992647128137,XL,3
2361,Kids,Training,Flex Trainer,2,6481.055,1.0,0.0,2024-07-30,Retail,Mumbai,0.0,L,2
2362,Women,Lifestyle,Blazer Mid,2,6100.23,1.0,0.0,2024-12-09,Online,Bangalore,0.0,XL,3
2363,Kids,Running,Pegasus Turbo,2,5419.15,1.0,0.0,2025-01-07,Retail,Hyderabad,0.0,XL,3
2365,Women,Running,React Infinity,2,6346.35,0.0,12692.7,2024-08-17,Online,Hyderabad,3800.2537164250116,L,2
2366,Kids,Lifestyle,Waffle One,2,5610.219999999999,0.63,4151.5628,2025-05-08,Retail,Bangalore,1006.4999804470929,M,1
2367,Kids,Lifestyle,Dunk Low,4,6202.99,0.84,3969.9136000000008,2024-11-12,Online,Bangalore,1253.8727368099076,XL,3
2368,Women,Lifestyle,Waffle One,2,5582.98,0.0,11165.96,2023-08-04,Retail,Delhi,3155.9120309982954,L,2
2369,Men,Basketball,LeBron 20,2,4248.21,0.5,4248.21,2025-11-07,Online,Hyderabad,781.393480004865,XL,3
2370,Men,Running,Pegasus Turbo,2,5349.1,0.0,10698.2,2025-02-04,Online,Delhi,3203.4101801301686,L,2
2371,Kids,Training,Flex Trainer,1,6481.055,0.05,6157.00225,2025-04-15,Online,Kolkata,1464.448582012713,L,2
2372,Men,Running,Free RN,2,7624.86,0.0,15249.72,2025-05-23,Online,Kolkata,3299.7877260433315,L,2
2373,Women,Lifestyle,Air Force 1,2,8637.25,0.35,11228.425000000001,2024-09-22,Retail,Kolkata,3328.314277654057,XL,3
2006,Women,Basketball,Zoom Freak,2,8799.22,0.0,17598.44,2023-08-13,Retail,Bangalore,5819.166511463104,L,2
2375,Men,Training,Metcon 7,2,9061.25,0.0,18122.5,2025-05-04,Retail,Mumbai,3107.6635783141223,L,2
2376,Men,Lifestyle,Dunk Low,2,3718.82,0.88,892.5168,2024-10-03,Online,Delhi,276.695402085513,XL,3
2377,Men,Basketball,LeBron 20,4,6531.36,0.0,26125.44,2025-02-07,Online,Mumbai,8812.438348970874,L,2
2378,Women,Basketball,LeBron 20,2,6531.36,0.0,13062.72,2024-04-11,Retail,Mumbai,2074.221090267627,XL,3
2379,Men,Lifestyle,Air Force 1,4,6656.01,0.0,26624.04,2024-04-09,Online,Mumbai,4505.746324527367,L,2
2380,Men,Soccer,Phantom GT,1,7932.85,0.0,7932.85,2024-09-12,Retail,Delhi,2713.4347109746723,M,1
2382,Men,Lifestyle,Waffle One,4,5610.219999999999,0.0,22440.879999999997,2024-03-09,Retail,Mumbai,4327.550650412003,L,2
2004,Women,Basketball,LeBron 20,2,3272.45,0.0,6544.9,2025-02-28,Online,Kolkata,2076.5022369763806,L,2
2385,Men,Training,Metcon 7,2,5829.985000000001,0.0,11659.970000000001,2024-03-10,Retail,Delhi,2477.471829933765,L,2
2386,Men,Basketball,Kyrie Flytrap,2,2271.77,0.0,4543.54,2025-07-13,Online,Pune,1400.2907130266844,M,1
2387,Women,Basketball,Kyrie Flytrap,3,5562.46,0.0,16687.38,2024-09-21,Online,Pune,5294.502003873448,L,2
2388,Kids,Running,Air Zoom,1,5321.46,0.0,5321.46,2024-09-02,Retail,Bangalore,1457.3833044393498,L,2
2389,Women,Basketball,Kyrie Flytrap,2,7901.16,0.77,3634.5335999999998,2024-10-08,Online,Delhi,1127.093194347161,XL,3
2390,Kids,Lifestyle,Waffle One,2,5610.219999999999,0.0,11220.439999999999,2025-05-24,Online,Delhi,3251.079932198961,XL,3
2002,Women,Training,ZoomX Invincible,4,6820.42,0.0,27281.68,2024-10-03,Retail,Kolkata,8682.276941902664,XL,3
2394,Kids,Lifestyle,Air Force 1,2,6656.01,0.2,10649.616000000002,2023-08-18,Online,Delhi,3021.8883064060856,XL,3
2395,Kids,Soccer,Premier III,1,6082.075,0.0,6082.075,2025-07-08,Online,Pune,1264.5711679981364,XL,3
2396,Men,Basketball,Air Jordan,2,5967.92,0.03,11577.764799999999,2025-09-06,Retail,Pune,3420.5137713051536,L,2
2397,Men,Soccer,Phantom GT,2,6012.23,0.0,12024.46,2023-12-27,Retail,Mumbai,2157.481868019976,XL,3
2399,Women,Running,Air Zoom,2,6188.29,0.0,12376.58,2024-08-07,Retail,Pune,2035.4226184806791,L,2
2025,Kids,Training,ZoomX Invincible,4,6743.07,0.0,26972.28,2024-10-09,Online,Pune,7426.151405730656,XL,3
2012,Kids,Running,Pegasus Turbo,2,9220.15,0.0,18440.3,2025-04-02,Retail,Pune,4764.348908775822,L,2
2402,Kids,Running,React Infinity,2,6437.85,0.0,12875.7,2025-03-09,Online,Mumbai,2885.6757578635516,L,2
2403,Women,Running,React Infinity,2,6346.35,1.0,0.0,2024-08-24,Retail,Delhi,0.0,XL,3
2404,Men,Lifestyle,Blazer Mid,2,6100.23,0.09,11102.418599999999,2024-01-25,Online,Pune,1797.6372480862406,XL,3
2405,Men,Basketball,Kyrie Flytrap,1,5562.46,0.0,5562.46,2024-11-17,Online,Kolkata,1723.8941352678012,S,0
2406,Men,Training,Metcon 7,4,6458.72,0.0,25834.88,2023-09-17,Online,Mumbai,7792.36371688501,L,2
2407,Kids,Running,Free RN,2,9193.15,0.0,18386.3,2023-12-30,Online,Kolkata,5664.671150118317,S,0
2408,Men,Soccer,Premier III,1,6082.075,0.0,6082.075,2024-10-09,Retail,Bangalore,2035.0651067151748,XL,3
2409,Men,Basketball,Zoom Freak,2,6172.36,0.0,12344.72,2025-01-19,Retail,Bangalore,3496.8313442890008,M,1
2410,Kids,Basketball,Air Jordan,2,5967.92,1.0,0.0,2025-03-27,Retail,Hyderabad,0.0,L,2
2414,Women,Basketball,Air Jordan,2,8141.8,0.0,16283.6,2024-01-25,Online,Hyderabad,2949.5973131612736,XL,3
2415,Women,Running,Free RN,3,6178.39,0.0,18535.170000000002,2024-07-22,Retail,Bangalore,5155.327495188037,M,1
2417,Men,Lifestyle,Dunk Low,2,8293.38,1.0,0.0,2024-12-29,Retail,Bangalore,0.0,L,2
2418,Men,Soccer,Phantom GT,2,9288.75,0.54,8545.65,2025-04-29,Retail,Mumbai,2303.1105181352204,XL,3
2419,Men,Lifestyle,Dunk Low,2,8738.99,0.47,9263.3294,2024-07-14,Online,Hyderabad,2491.687213488043,L,2
2420,Kids,Basketball,Zoom Freak,2,6172.36,1.0,0.0,2024-04-11,Online,Hyderabad,0.0,M,1
2421,Women,Running,React Infinity,2,8136.39,0.0,16272.78,2025-03-10,Retail,Pune,2892.3597774794307,M,1
2422,Kids,Soccer,Tiempo Legend,4,6041.3,0.0,24165.2,2024-07-23,Retail,Mumbai,7819.708463980313,L,2
2025,Kids,Training,Flex Trainer,2,4554.97,0.0,9109.94,2025-03-05,Retail,Hyderabad,1443.0203060536899,L,2
2425,Kids,Training,ZoomX Invincible,2,6424.68,0.38,7966.6032000000005,2024-12-30,Online,Bangalore,1936.438904483861,XL,3
2426,Kids,Lifestyle,Dunk Low,2,2278.67,0.56,2005.2296,2025-05-03,Retail,Pune,304.3867617929299,M,1
2427,Men,Running,Pegasus Turbo,2,2904.11,0.0,5808.22,2025-06-13,Online,Delhi,1068.7981514883609,S,0
2428,Kids,Basketball,Kyrie Flytrap,2,5562.46,0.0,11124.92,2024-07-12,Retail,Mumbai,3325.8953082911594,XL,3
2429,Kids,Lifestyle,Dunk Low,2,6091.98,0.0,12183.96,2025-05-25,Online,Mumbai,4070.2569071389285,L,2
2430,Women,Soccer,Tiempo Legend,3,6041.3,0.1,16311.510000000002,2025-07-09,Online,Pune,5001.598262193611,XL,3
2431,Women,Lifestyle,Blazer Mid,1,6100.23,0.0,6100.23,2024-11-15,Online,Hyderabad,1364.383467777851,L,2
2432,Women,Basketball,Zoom Freak,1,3036.61,0.86,425.12540000000007,2024-10-26,Online,Mumbai,65.21365279166291,L,2
2434,Kids,Training,Metcon 7,2,3019.25,0.79,1268.0849999999998,2025-02-11,Online,Hyderabad,303.1306328274625,M,1
2435,Kids,Lifestyle,Waffle One,2,5853.58,0.0,11707.16,2024-04-01,Retail,Kolkata,2415.951491661032,XL,3
2437,Women,Running,Pegasus Turbo,3,5349.1,0.53,7542.231,2024-07-31,Retail,Hyderabad,1846.1729935515946,XL,3
2438,Men,Training,Metcon 7,2,5829.985000000001,0.0,11659.970000000001,2024-11-24,Retail,Mumbai,2719.2742404177984,M,1
2439,Men,Lifestyle,Blazer Mid,2,3239.59,0.0,6479.18,2025-03-03,Retail,Bangalore,2228.239580957565,L,2
2440,Women,Basketball,Kyrie Flytrap,2,7510.8,0.0,15021.6,2024-12-11,Retail,Kolkata,4143.64820036598,XL,3
2442,Men,Soccer,Tiempo Legend,2,6041.3,0.04,11599.296,2025-01-26,Online,Mumbai,2580.43210879243,L,2
2443,Women,Basketball,LeBron 20,1,6271.66,0.0,6271.66,2025-03-15,Retail,Mumbai,1437.8985712440845,M,1
2444,Women,Lifestyle,Blazer Mid,3,3676.04,0.0,11028.119999999999,2025-05-25,Retail,Pune,3694.8847561333623,XL,3
2445,Women,Basketball,Air Jordan,2,5967.92,0.0,11935.84,2024-02-12,Online,Kolkata,3828.2202712249978,XL,3
2447,Kids,Lifestyle,Waffle One,2,5610.219999999999,0.0,11220.439999999999,2024-05-04,Online,Kolkata,2823.5003024378957,XL,3
2003,Women,Lifestyle,Waffle One,2,8516.45,0.22,13285.662000000002,2023-09-30,Online,Kolkata,3112.2910620458497,XL,3
2449,Women,Training,SuperRep Go,2,3664.69,0.0,7329.38,2025-02-03,Retail,Hyderabad,1128.1760907947216,L,2
2450,Men,Basketball,Air Jordan,2,7520.63,0.0,15041.26,2025-07-19,Online,Kolkata,5007.544142740471,XL,3
2451,Kids,Soccer,Premier III,2,6082.075,0.54,5595.508999999999,2023-11-04,Online,Mumbai,1577.2704573803626,L,2
2454,Women,Soccer,Tiempo Legend,2,6041.3,0.19,9786.906,2025-02-25,Online,Bangalore,3005.819270051582,XL,3
2455,Women,Training,Metcon 7,2,4071.46,0.0,8142.92,2025-03-22,Retail,Delhi,1330.6220471623449,L,2
2456,Women,Soccer,Premier III,2,4254.68,0.0,8509.36,2025-03-15,Retail,Kolkata,2354.642827917754,M,1
2457,Women,Soccer,Mercurial Superfly,2,8206.22,0.0,16412.44,2025-04-03,Retail,Bangalore,3899.3620363261525,L,2
2458,Kids,Soccer,Phantom GT,2,6012.23,0.0,12024.46,2023-12-20,Retail,Pune,2822.723540007758,L,2
2459,Kids,Basketball,Air Jordan,2,3572.52,0.0,7145.04,2024-04-20,Retail,Kolkata,1811.1382371605612,M,1
2460,Women,Basketball,Zoom Freak,2,5482.96,0.35,7127.848,2024-11-04,Online,Kolkata,1639.8361383288616,XL,3
2462,Men,Basketball,Zoom Freak,2,4468.7,0.49,4558.074,2025-01-23,Retail,Pune,1333.3993687238255,M,1
2037,Women,Running,React Infinity,2,6346.35,0.0,12692.7,2024-10-04,Online,Delhi,1935.9505137941603,XL,3
2464,Women,Lifestyle,Blazer Mid,3,2699.59,0.0,8098.77,2024-06-30,Retail,Hyderabad,2210.0450164865306,XL,3
2465,Kids,Lifestyle,Blazer Mid,1,7814.02,0.0,7814.02,2025-03-22,Retail,Pune,2578.088197547057,S,0
2466,Women,Soccer,Mercurial Superfly,2,6569.65,0.0,13139.3,2025-07-05,Retail,Pune,3455.8981239034365,L,2
2467,Kids,Training,SuperRep Go,1,8484.82,0.0,8484.82,2023-11-05,Online,Mumbai,1991.262067739857,M,1
2468,Women,Soccer,Phantom GT,2,6012.23,0.62,4569.2948,2024-10-26,Retail,Bangalore,1025.0853962232466,S,0
2469,Men,Training,Metcon 7,4,5829.985000000001,1.0,0.0,2025-05-21,Retail,Mumbai,0.0,XL,3
2470,Men,Soccer,Mercurial Superfly,2,6969.28,0.0,13938.56,2024-07-11,Online,Delhi,3253.142973405445,L,2
2472,Men,Basketball,LeBron 20,2,2255.65,0.0,4511.3,2025-04-05,Online,Mumbai,1144.5590001396142,L,2
2474,Kids,Training,Metcon 7,2,5829.985000000001,0.0,11659.970000000001,2024-12-21,Retail,Delhi,3420.032289444984,M,1
2475,Men,Running,Free RN,2,6299.575,1.0,0.0,2025-01-07,Online,Bangalore,0.0,L,2
2477,Women,Training,ZoomX Invincible,2,5923.67,0.0,11847.34,2024-09-30,Online,Hyderabad,3011.402160795912,M,1
2478,Women,Soccer,Mercurial Superfly,2,6969.28,0.62,5296.6528,2025-12-05,Online,Pune,960.5796219129838,L,2
2480,Men,Basketball,Kyrie Flytrap,2,5562.46,0.0,11124.92,2024-08-20,Retail,Pune,2258.6270799814442,M,1
2481,Women,Soccer,Premier III,1,9145.37,0.07,8505.1941,2025-04-17,Online,Pune,1773.343730278841,S,0
2482,Men,Lifestyle,Air Force 1,2,6656.01,0.0,13312.02,2024-09-14,Online,Mumbai,3905.538769297762,XL,3
2483,Kids,Running,Free RN,2,6299.575,0.0,12599.15,2025-05-17,Retail,Delhi,1978.111824960727,L,2
2484,Men,Soccer,Mercurial Superfly,2,5308.26,1.0,0.0,2025-10-05,Retail,Bangalore,0.0,L,2
2485,Kids,Running,Air Zoom,2,9307.2,0.0,18614.4,2024-12-17,Online,Hyderabad,4494.444558819312,M,1
2487,Men,Running,Air Zoom,3,5881.13,0.8,3528.677999999999,2025-03-31,Online,Hyderabad,592.446434011235,L,2
2489,Men,Lifestyle,Air Force 1,4,6656.01,0.18,21831.7128,2024-02-10,Retail,Hyderabad,4152.301862731618,L,2
2490,Women,Soccer,Premier III,3,5015.19,0.75,3761.3925,2024-11-26,Online,Hyderabad,906.3349463387518,L,2
2491,Kids,Soccer,Phantom GT,2,8998.44,0.0,17996.88,2025-05-28,Online,Bangalore,5833.047103269352,M,1
2493,Women,Soccer,Premier III,3,6042.94,0.0,18128.82,2024-11-26,Retail,Kolkata,3928.8152308774825,L,2
2494,Kids,Lifestyle,Dunk Low,2,6091.98,0.0,12183.96,2024-11-20,Retail,Mumbai,4016.710252960718,L,2
2495,Kids,Basketball,LeBron 20,3,6531.36,1.0,0.0,2025-01-20,Retail,Bangalore,0.0,L,2
2496,Kids,Running,React Infinity,2,4110.72,0.32,5590.5792,2024-12-24,Retail,Bangalore,1425.3944470952183,M,1
2497,Kids,Basketball,Air Jordan,1,5967.92,0.0,5967.92,2023-11-29,Online,Mumbai,1145.5898860610394,XL,3
2498,Kids,Training,ZoomX Invincible,2,6424.68,0.0,12849.36,2025-01-06,Retail,Pune,3195.6352852572036,L,2
2499,Women,Soccer,Premier III,2,8347.87,0.0,16695.74,2024-06-07,Retail,Hyderabad,4477.810238815469,L,2
2500,Kids,Running,Pegasus Turbo,2,5349.1,0.99,106.9820000000001,2025-07-06,Online,Bangalore,16.28479539751781,L,2
2501,Women,Lifestyle,Air Force 1,2,6453.36,0.0,12906.72,2025-04-06,Retail,Kolkata,2467.8796280049046,L,2
2502,Women,Basketball,Kyrie Flytrap,2,5562.46,0.0,11124.92,2023-09-10,Retail,Mumbai,3880.9557002803685,M,1
2503,Women,Training,ZoomX Invincible,2,6424.68,0.0,12849.36,2025-01-20,Online,Bangalore,3487.2651325977818,XL,3
2505,Women,Running,Free RN,2,6299.575,1.0,0.0,2025-03-07,Online,Bangalore,0.0,M,1
2506,Men,Training,SuperRep Go,2,2225.73,0.0,4451.46,2025-05-27,Online,Delhi,1250.1113564796808,L,2
2507,Men,Soccer,Phantom GT,2,6012.23,0.0,12024.46,2024-03-13,Retail,Hyderabad,3474.3756946462,L,2
2509,Men,Running,React Infinity,2,6346.35,0.0,12692.7,2024-11-23,Online,Bangalore,2687.794514276218,L,2
2511,Men,Running,Pegasus Turbo,2,6310.25,0.1,11358.45,2025-02-13,Online,Bangalore,3694.4875947420264,L,2
2513,Women,Basketball,Zoom Freak,4,9848.8,0.0,39395.2,2024-10-11,Online,Pune,12376.630637071345,XL,3
2514,Kids,Basketball,Air Jordan,1,5967.92,0.0,5967.92,2025-05-26,Online,Bangalore,1890.5290662056486,M,1
2516,Kids,Running,React Infinity,2,6346.35,0.0,12692.7,2024-01-21,Online,Pune,2115.7323868838544,L,2
2518,Women,Basketball,Air Jordan,2,5967.92,1.0,0.0,2024-07-03,Retail,Delhi,0.0,L,2
2519,Women,Running,React Infinity,2,9701.72,0.0,19403.44,2024-11-10,Online,Hyderabad,6723.875619301144,L,2
2520,Kids,Soccer,Mercurial Superfly,2,6969.28,0.14,11987.1616,2025-09-05,Online,Bangalore,3004.19194390272,L,2
2521,Kids,Lifestyle,Blazer Mid,4,3645.35,0.0,14581.4,2024-09-25,Online,Kolkata,3613.5692348169105,M,1
2522,Men,Running,Pegasus Turbo,4,6243.91,0.0,24975.64,2024-02-13,Retail,Kolkata,6928.435891299215,XL,3
2523,Men,Basketball,LeBron 20,2,7007.6,0.0,14015.2,2024-07-08,Retail,Kolkata,3255.5298784867737,M,1
2524,Women,Lifestyle,Air Force 1,2,6656.01,0.0,13312.02,2024-11-21,Online,Kolkata,3053.9758826077223,XL,3
2525,Women,Training,Metcon 7,2,5829.985000000001,0.0,11659.970000000001,2025-02-18,Retail,Kolkata,2723.6822045616977,XL,3
2526,Kids,Lifestyle,Waffle One,1,5610.219999999999,0.0,5610.219999999999,2024-08-01,Retail,Hyderabad,921.7886451863078,L,2
2527,Men,Lifestyle,Air Force 1,2,7408.91,0.0,14817.82,2024-03-18,Online,Delhi,3084.717433275808,XL,3
2528,Women,Training,ZoomX Invincible,2,6424.68,0.0,12849.36,2025-10-06,Online,Delhi,3327.0773838591413,L,2
2530,Women,Lifestyle,Dunk Low,2,4357.79,0.0,8715.58,2025-02-27,Retail,Mumbai,2396.118143015403,M,1
2531,Men,Soccer,Premier III,2,6082.075,0.0,12164.15,2025-09-04,Online,Hyderabad,3038.7105047948985,XL,3
2532,Men,Soccer,Tiempo Legend,2,6041.3,0.0,12082.6,2025-04-17,Retail,Bangalore,2258.0235787201887,L,2
2533,Women,Training,Flex Trainer,2,6481.055,1.0,0.0,2024-01-31,Online,Mumbai,0.0,L,2
2535,Men,Soccer,Tiempo Legend,2,2786.84,0.21,4403.207200000001,2025-01-25,Online,Mumbai,932.8508486333129,XL,3
2536,Kids,Running,Air Zoom,2,2221.78,0.55,1999.602,2024-02-10,Retail,Delhi,628.2499655364498,M,1
2537,Women,Lifestyle,Waffle One,2,5610.219999999999,0.0,11220.439999999999,2025-05-30,Retail,Bangalore,2999.3406150244778,M,1
2538,Men,Lifestyle,Waffle One,2,9701.24,0.0,19402.48,2024-10-06,Retail,Kolkata,5986.047059519967,L,2
2539,Women,Running,Free RN,2,6299.575,0.0,12599.15,2025-02-26,Online,Bangalore,2136.9680285454306,L,2
2540,Women,Lifestyle,Air Force 1,2,8794.64,0.0,17589.28,2025-01-09,Online,Mumbai,5849.068467191365,L,2
2541,Kids,Running,React Infinity,2,6346.35,0.0,12692.7,2025-05-19,Retail,Mumbai,3740.381621244504,M,1
2545,Men,Training,Metcon 7,2,5829.985000000001,0.0,11659.970000000001,2025-04-26,Retail,Bangalore,3473.3713865829386,L,2
2546,Kids,Training,ZoomX Invincible,2,5179.57,0.0,10359.14,2024-03-10,Retail,Bangalore,3562.4608803520714,XL,3
2547,Women,Soccer,Mercurial Superfly,1,3068.13,0.0,3068.13,2025-08-07,Retail,Kolkata,980.8040407197904,M,1
2548,Kids,Running,Pegasus Turbo,2,9557.0,0.0,19114.0,2025-04-23,Online,Delhi,3711.830556876387,L,2
2550,Men,Soccer,Premier III,1,6121.21,0.05,5815.1494999999995,2023-09-08,Online,Kolkata,981.5925244911183,XL,3
2552,Women,Soccer,Premier III,1,6082.075,0.41,3588.4242500000005,2025-03-05,Retail,Hyderabad,1094.7219226257348,L,2
2553,Kids,Basketball,Kyrie Flytrap,2,6708.16,0.0,13416.32,2025-02-24,Online,Delhi,2152.20748725712,L,2
2554,Women,Training,Flex Trainer,1,6755.56,0.0,6755.56,2025-01-13,Retail,Bangalore,1442.0405898506117,M,1
2557,Men,Basketball,LeBron 20,3,6531.36,0.0,19594.079999999998,2024-09-11,Retail,Kolkata,5498.73051182352,M,1
