Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Transaction_Type,Profit_Flag
3251,Men,Soccer,Premier III,7,1,6735.33,0.0,6735.33,2024-01-10,Retail,Kolkata,3462.04,Return,Valid
3252,Men,Basketball,Zoom Freak,10,1,6172.36,0.0,6172.36,2024-03-26,Online,Mumbai,-563.83,Sale,Valid
3253,Kids,Running,Air Zoom,10,1,5548.255,0.0,5548.26,2025-04-17,Online,Bangalore,2267.92,Sale,Valid
3254,Women,Soccer,Mercurial Superfly,,2,6769.465,0.51,6634.08,2024-11-04,Retail,Mumbai,3035.41,Sale,Valid
3255,Kids,Basketball,Air Jordan,XL,1,6975.67,0.0,6975.67,2025-02-03,Online,Bangalore,960.65,Return,Valid
3257,Women,Running,Free RN,7,1,7056.01,0.0,7056.01,2025-01-19,Retail,Kolkata,1190.89,Return,Valid
3260,Men,Soccer,Mercurial Superfly,7,1,6769.465,0.0,6769.46,2025-06-28,Online,Mumbai,1287.17,Sale,Valid
3261,Men,Basketball,Air Jordan,XL,2,5974.92,0.0,11949.84,2024-11-26,Online,Hyderabad,472.79,Sale,Valid
3262,Women,Basketball,LeBron 20,6,2,6630.92,0.0,13261.84,2024-12-26,Retail,Bangalore,1490.29,Sale,Valid
3263,Women,Running,React Infinity,L,4,6346.35,0.0,25385.4,2025-02-23,Online,Mumbai,2278.12,Sale,Valid
3264,Men,Training,Metcon 7,,2,5744.7,0.13,9995.78,2025-08-06,Online,Bangalore,-992.25,Sale,Valid
3265,Women,Soccer,Mercurial Superfly,M,4,6769.465,0.0,27077.86,2024-09-22,Retail,Bangalore,2860.71,Sale,Valid
3267,Kids,Lifestyle,Air Force 1,,2,6554.6849999999995,0.52,6292.5,2025-02-15,Retail,Pune,345.92,Sale,Valid
3268,Men,Soccer,Mercurial Superfly,L,2,6769.465,0.0,13538.93,2025-07-11,Retail,Mumbai,1586.4,Sale,Valid
3269,Women,Soccer,Mercurial Superfly,M,2,7268.31,0.0,14536.62,2024-12-03,Online,Mumbai,-719.57,Sale,Valid
3270,Kids,Lifestyle,Dunk Low,XL,2,6091.98,0.0,12183.96,2025-06-03,Online,Pune,3619.8,Sale,Valid
3271,Men,Basketball,LeBron 20,6,2,6630.92,0.0,13261.84,2025-05-18,Retail,Hyderabad,545.1,Sale,Valid
3273,Women,Soccer,Phantom GT,M,1,5527.7,0.17,4587.99,2024-02-04,Online,Bangalore,2577.59,Return,Valid
3274,Men,Training,SuperRep Go,L,3,6031.14,0.15,15379.41,2025-03-05,Retail,Hyderabad,169.05,Sale,Valid
3275,Women,Soccer,Premier III,L,4,6060.035,0.0,24240.14,2025-05-27,Retail,Hyderabad,1652.12,Sale,Valid
3277,Men,Training,SuperRep Go,,4,5587.585,0.0,22350.34,2024-09-05,Online,Bangalore,293.59,Sale,Valid
3278,Kids,Lifestyle,Dunk Low,L,2,6091.98,0.0,12183.96,2025-01-06,Retail,Pune,107.83,Sale,Valid
3279,Kids,Soccer,Mercurial Superfly,XL,4,2572.41,0.1,9260.68,2024-11-09,Retail,Delhi,3098.28,Sale,Valid
3280,Kids,Training,SuperRep Go,XL,1,7709.7,0.0,7709.7,2024-10-12,Online,Mumbai,663.54,Return,Valid
3282,Kids,Basketball,Air Jordan,XL,4,5974.92,0.23,18402.75,2024-05-19,Retail,Delhi,-190.17,Sale,Valid
3283,Men,Soccer,Premier III,XL,2,6060.035,0.0,12120.07,2024-10-18,Online,Mumbai,3871.51,Sale,Valid
3284,Women,Running,Free RN,,4,5776.74,0.0,23106.96,2024-08-20,Online,Kolkata,210.83,Sale,Valid
3285,Men,Training,Metcon 7,XL,4,5744.7,0.0,22978.8,2024-05-10,Online,Hyderabad,-401.38,Sale,Valid
3288,Kids,Lifestyle,Dunk Low,10,4,6091.98,0.0,24367.92,2024-07-25,Retail,Delhi,3852.98,Sale,Valid
3289,Men,Training,Metcon 7,M,1,5744.7,0.0,5744.7,2024-09-13,Online,Pune,-878.7,Return,Valid
3292,Women,Training,Metcon 7,M,1,5744.7,0.0,5744.7,2025-05-23,Online,Hyderabad,2299.04,Sale,Valid
3295,Women,Training,SuperRep Go,10,1,2983.6,0.0,2983.6,2024-12-29,Online,Delhi,3650.65,Sale,Review
3297,Men,Lifestyle,Air Force 1,L,2,5875.99,0.0,11751.98,2025-07-02,Online,Delhi,3803.18,Sale,Valid
3300,Women,Basketball,Air Jordan,L,2,5974.92,0.0,11949.84,2024-12-18,Retail,Bangalore,3436.23,Sale,Valid
3302,Women,Soccer,Tiempo Legend,M,2,6226.74,0.0,12453.48,2025-05-12,Retail,Pune,-316.51,Sale,Valid
3303,Kids,Soccer,Tiempo Legend,9,2,6380.5,0.0,12761.0,2024-10-19,Online,Kolkata,2846.02,Sale,Valid
3304,Women,Running,React Infinity,M,1,6346.35,0.65,2221.22,2024-11-15,Online,Mumbai,2405.3,Sale,Review
3305,Kids,Running,Free RN,,1,4216.14,0.0,4216.14,2024-10-17,Retail,Hyderabad,-687.95,Sale,Valid
3306,Kids,Basketball,LeBron 20,L,2,6630.92,0.25,9946.38,2024-07-30,Retail,Mumbai,3052.49,Sale,Valid
3307,Women,Soccer,Mercurial Superfly,M,2,7127.99,0.0,14255.98,2024-12-08,Online,Mumbai,818.55,Sale,Valid
3309,Men,Lifestyle,Air Force 1,,2,5594.08,0.0,11188.16,2023-09-12,Retail,Hyderabad,626.95,Sale,Valid
3310,Women,Running,Free RN,M,4,6299.575,0.21,19906.66,2025-04-18,Retail,Kolkata,2856.16,Sale,Valid
3312,Women,Basketball,Zoom Freak,M,1,8069.3,0.0,8069.3,2025-05-25,Retail,Pune,-95.96,Sale,Valid
3316,Women,Running,React Infinity,L,1,6346.35,1.0,0.0,2024-04-25,Online,Bangalore,27.15,Sale,Review
3318,Men,Training,Flex Trainer,XL,1,6481.055,0.0,6481.06,2025-04-11,Online,Delhi,1096.06,Sale,Valid
3319,Women,Running,Air Zoom,XL,1,6109.1,0.37,3848.73,2024-09-28,Retail,Mumbai,-846.73,Sale,Valid
3320,Kids,Basketball,Air Jordan,,2,8046.47,0.05,15288.29,2024-09-12,Online,Kolkata,-274.91,Sale,Valid
3321,Kids,Soccer,Tiempo Legend,M,4,4986.67,1.0,0.0,2025-01-15,Retail,Mumbai,3170.16,Sale,Review
3322,Men,Training,Metcon 7,M,1,5744.7,0.0,5744.7,2023-08-28,Online,Hyderabad,864.55,Sale,Valid
3323,Men,Running,Air Zoom,,1,8130.74,0.07,7561.59,2024-01-01,Retail,Delhi,-687.56,Return,Valid
3324,Women,Lifestyle,Dunk Low,,2,6091.98,0.0,12183.96,2024-08-17,Retail,Hyderabad,-871.48,Sale,Valid
3325,Kids,Basketball,LeBron 20,L,2,6630.92,0.0,13261.84,2024-11-06,Online,Hyderabad,1115.7,Sale,Valid
3326,Men,Training,SuperRep Go,M,1,5587.585,0.88,670.51,2025-05-30,Online,Mumbai,991.04,Sale,Review
3327,Men,Training,Flex Trainer,12,3,6481.055,0.0,19443.16,2025-10-03,Online,Bangalore,-1155.61,Sale,Valid
3328,Women,Soccer,Phantom GT,,1,6012.23,0.25,4509.17,2024-09-20,Online,Pune,2132.49,Return,Valid
3329,Kids,Training,ZoomX Invincible,M,1,6424.68,0.0,6424.68,2024-04-28,Retail,Kolkata,530.29,Sale,Valid
3334,Kids,Soccer,Tiempo Legend,L,3,2471.71,0.0,7415.13,2023-11-14,Online,Mumbai,1190.89,Sale,Valid
3335,Men,Soccer,Premier III,,2,3138.53,0.0,6277.06,2024-08-17,Retail,Delhi,1221.99,Sale,Valid
3336,Kids,Running,React Infinity,XL,1,4334.53,0.0,4334.53,2025-03-31,Online,Hyderabad,2759.16,Sale,Valid
3337,Men,Training,ZoomX Invincible,L,4,6424.68,0.0,25698.72,2024-10-10,Online,Delhi,2915.13,Sale,Valid
3338,Women,Training,ZoomX Invincible,L,1,6424.68,1.0,0.0,2025-09-06,Online,Kolkata,3011.73,Sale,Review
3339,Men,Lifestyle,Air Force 1,,2,6656.01,0.0,13312.02,2025-05-15,Retail,Delhi,2014.52,Sale,Valid
3340,Kids,Soccer,Premier III,M,3,3248.74,0.0,9746.22,2024-12-29,Retail,Mumbai,2551.47,Sale,Valid
3341,Kids,Training,Metcon 7,8,3,8387.99,0.0,25163.97,2024-03-23,Online,Bangalore,1693.41,Sale,Valid
3343,Kids,Basketball,Air Jordan,L,3,9405.77,0.0,28217.31,2024-12-11,Retail,Hyderabad,1688.78,Sale,Valid
3344,Kids,Soccer,Mercurial Superfly,12,2,8217.37,1.0,0.0,2025-06-24,Retail,Hyderabad,303.77,Sale,Review
3348,Women,Soccer,Mercurial Superfly,9,2,2114.86,0.0,4229.72,2024-09-26,Online,Hyderabad,2636.76,Sale,Valid
3350,Women,Basketball,Zoom Freak,L,2,6172.36,0.48,6419.25,2025-05-28,Online,Bangalore,2199.43,Sale,Valid
3352,Women,Training,SuperRep Go,9,1,6622.41,0.23,5099.26,2025-03-01,Retail,Pune,1437.43,Sale,Valid
3354,Men,Lifestyle,Dunk Low,L,2,6091.98,0.4,7310.38,2024-01-11,Retail,Kolkata,-987.6,Sale,Valid
3356,Women,Soccer,Tiempo Legend,M,4,5830.525,0.0,23322.1,2025-03-13,Online,Mumbai,724.11,Sale,Valid
3357,Kids,Training,Flex Trainer,M,4,6206.45,0.5,12412.9,2025-04-05,Online,Delhi,678.42,Sale,Valid
3358,Men,Basketball,Kyrie Flytrap,M,2,5584.225,0.43,6366.02,2024-08-01,Online,Hyderabad,2019.56,Sale,Valid
3359,Kids,Basketball,LeBron 20,,2,9362.81,1.0,0.0,2024-01-09,Retail,Mumbai,2963.03,Sale,Review
3360,Women,Training,Metcon 7,M,4,5744.7,0.06,21600.07,2024-07-31,Online,Bangalore,304.12,Sale,Valid
3362,Men,Lifestyle,Air Force 1,L,2,6554.6849999999995,0.0,13109.37,2024-03-10,Retail,Delhi,2730.12,Sale,Valid
3363,Women,Basketball,Kyrie Flytrap,,3,5584.225,0.6,6701.07,2025-02-18,Online,Bangalore,39.86,Sale,Valid
3364,Kids,Soccer,Premier III,M,2,6060.035,0.24,9211.25,2024-11-09,Online,Pune,-371.86,Sale,Valid
3366,Men,Basketball,LeBron 20,M,2,6630.92,0.0,13261.84,2024-12-15,Retail,Pune,2762.68,Sale,Valid
3368,Women,Training,Flex Trainer,M,1,6481.055,0.0,6481.06,2025-04-14,Retail,Delhi,2027.47,Sale,Valid
3369,Men,Running,React Infinity,L,1,5103.34,0.05,4848.17,2024-09-27,Online,Kolkata,1247.02,Sale,Valid
3370,Women,Basketball,Air Jordan,XL,2,3328.45,0.0,6656.9,2025-07-05,Retail,Bangalore,-1137.54,Sale,Valid
3371,Men,Training,Flex Trainer,XL,1,2636.01,0.0,2636.01,2025-04-26,Retail,Delhi,2255.43,Sale,Valid
3372,Kids,Basketball,Kyrie Flytrap,M,2,5584.225,0.77,2568.74,2025-02-24,Online,Delhi,-1088.45,Sale,Valid
3374,Men,Training,Flex Trainer,M,4,4500.96,0.0,18003.84,2024-12-16,Online,Pune,1905.25,Sale,Valid
3379,Men,Basketball,Air Jordan,,2,5000.49,0.86,1400.14,2024-10-23,Retail,Pune,3000.14,Sale,Review
3381,Men,Training,ZoomX Invincible,,1,6424.68,0.0,6424.68,2024-02-23,Retail,Mumbai,2718.47,Sale,Valid
3382,Men,Basketball,LeBron 20,XL,2,9187.23,0.0,18374.46,2025-10-01,Retail,Hyderabad,1710.15,Sale,Valid
3383,Women,Lifestyle,Air Force 1,XL,2,6554.6849999999995,0.0,13109.37,2024-12-08,Retail,Bangalore,3793.87,Sale,Valid
3384,Women,Basketball,Air Jordan,10,2,5974.92,0.27,8723.38,2025-07-22,Retail,Bangalore,144.65,Sale,Valid
3385,Men,Training,ZoomX Invincible,,1,9019.91,0.0,9019.91,2025-03-21,Online,Hyderabad,-643.93,Sale,Valid
3386,Women,Soccer,Phantom GT,8,2,9212.82,1.0,0.0,2024-10-16,Retail,Hyderabad,3827.83,Sale,Review
3387,Men,Soccer,Phantom GT,10,4,6012.23,1.0,0.0,2025-06-21,Retail,Bangalore,2821.58,Sale,Review
3388,Women,Running,Free RN,7,1,4042.33,0.0,4042.33,2025-03-05,Online,Pune,1915.52,Sale,Valid
3389,Women,Running,Air Zoom,M,3,9764.91,0.0,29294.73,2025-04-04,Online,Mumbai,3491.49,Sale,Valid
3391,Women,Soccer,Mercurial Superfly,M,2,6769.465,0.0,13538.93,2023-11-14,Retail,Hyderabad,1628.31,Sale,Valid
3393,Kids,Basketball,Air Jordan,M,2,5974.92,0.68,3823.95,2025-06-08,Online,Bangalore,1329.32,Sale,Valid
3394,Kids,Lifestyle,Dunk Low,XL,1,6091.98,0.0,6091.98,2024-11-03,Online,Hyderabad,2396.11,Sale,Valid
3395,Women,Running,Free RN,L,3,6299.575,0.0,18898.72,2025-01-15,Online,Mumbai,3069.77,Sale,Valid
3398,Men,Basketball,LeBron 20,XL,2,2082.49,0.0,4164.98,2023-08-27,Retail,Kolkata,415.57,Sale,Valid
3399,Women,Basketball,LeBron 20,6,2,4507.45,0.0,9014.9,2025-11-02,Online,Hyderabad,-1021.01,Sale,Valid
3400,Kids,Lifestyle,Waffle One,M,2,5349.78,0.23,8238.66,2024-11-10,Retail,Hyderabad,703.25,Sale,Valid
3403,Kids,Training,Flex Trainer,M,1,6481.055,0.0,6481.06,2024-10-30,Retail,Pune,-200.19,Sale,Valid
3404,Kids,Basketball,Zoom Freak,XL,2,6172.36,0.0,12344.72,2025-05-04,Online,Pune,1505.06,Sale,Valid
3406,Women,Basketball,Zoom Freak,10,2,6172.36,1.0,0.0,2024-08-19,Online,Bangalore,3314.92,Sale,Review
3408,Men,Basketball,Air Jordan,XL,2,5974.92,0.0,11949.84,2025-02-28,Retail,Delhi,1675.58,Sale,Valid
3409,Kids,Running,Air Zoom,M,1,6312.01,0.3,4418.41,2024-08-09,Retail,Delhi,-1106.07,Sale,Valid
3413,Kids,Soccer,Phantom GT,XL,2,6012.23,0.0,12024.46,2023-07-31,Online,Hyderabad,2752.65,Sale,Valid
3414,Men,Lifestyle,Dunk Low,7,4,9996.22,0.0,39984.88,2025-01-21,Online,Mumbai,520.63,Sale,Valid
3415,Kids,Basketball,Air Jordan,L,1,6165.08,0.0,6165.08,2024-03-06,Online,Hyderabad,-426.97,Return,Valid
3416,Men,Soccer,Phantom GT,XL,2,8954.59,0.33,11999.15,2025-04-06,Retail,Hyderabad,-819.45,Sale,Valid
3417,Men,Basketball,LeBron 20,XL,2,5700.61,0.0,11401.22,2025-03-30,Online,Kolkata,-409.81,Sale,Valid
3421,Women,Basketball,Zoom Freak,L,2,6172.36,0.0,12344.72,2024-07-12,Online,Hyderabad,-242.44,Sale,Valid
3422,Kids,Training,Metcon 7,XL,1,3197.01,0.0,3197.01,2024-01-18,Retail,Hyderabad,2432.76,Sale,Valid
3423,Kids,Basketball,Kyrie Flytrap,L,2,5584.225,0.0,11168.45,2024-06-08,Retail,Mumbai,106.0,Sale,Valid
3424,Women,Training,SuperRep Go,M,1,7007.84,0.32,4765.33,2025-11-02,Online,Mumbai,1955.19,Sale,Valid
3425,Women,Lifestyle,Dunk Low,,1,2276.09,0.0,2276.09,2024-07-25,Online,Kolkata,2342.64,Return,Review
3428,Women,Basketball,Air Jordan,6,1,2825.86,0.23,2175.91,2024-03-12,Online,Bangalore,625.3,Sale,Valid
3431,Women,Training,Metcon 7,L,1,5744.7,0.96,229.79,2024-01-10,Retail,Delhi,3816.31,Return,Review
3432,Kids,Basketball,Kyrie Flytrap,XL,2,5584.225,0.0,11168.45,2025-03-06,Online,Kolkata,-640.44,Sale,Valid
3434,Kids,Basketball,Air Jordan,XL,2,8741.65,0.0,17483.3,2024-10-21,Online,Delhi,570.25,Sale,Valid
3436,Kids,Soccer,Mercurial Superfly,L,2,6769.465,0.0,13538.93,2025-06-11,Retail,Bangalore,2107.65,Sale,Valid
3437,Kids,Soccer,Tiempo Legend,M,2,5830.525,0.0,11661.05,2024-05-10,Retail,Mumbai,-113.52,Sale,Valid
3438,Women,Soccer,Phantom GT,7,3,6012.23,0.18,14790.09,2024-05-09,Retail,Hyderabad,1669.74,Sale,Valid
3441,Kids,Running,Free RN,12,2,9313.98,0.0,18627.96,2025-08-05,Retail,Delhi,3301.27,Sale,Valid
3442,Kids,Basketball,Zoom Freak,XL,4,6172.36,0.0,24689.44,2025-01-21,Online,Mumbai,3129.5,Sale,Valid
3444,Men,Basketball,LeBron 20,L,2,6630.92,0.0,13261.84,2025-07-04,Online,Kolkata,-382.31,Sale,Valid
3446,Men,Lifestyle,Dunk Low,8,2,6091.98,0.0,12183.96,2024-07-09,Retail,Bangalore,1680.5,Sale,Valid
3447,Women,Basketball,LeBron 20,M,2,6630.92,0.0,13261.84,2025-05-14,Retail,Hyderabad,1860.15,Sale,Valid
3450,Men,Running,React Infinity,M,3,6346.35,0.0,19039.05,2024-01-16,Retail,Bangalore,904.82,Sale,Valid
3451,Men,Training,SuperRep Go,7,1,5587.585,0.0,5587.58,2025-07-05,Retail,Mumbai,720.76,Sale,Valid
3452,Men,Training,SuperRep Go,11,1,5587.585,0.0,5587.58,2024-05-08,Online,Delhi,1239.11,Sale,Valid
3455,Women,Soccer,Premier III,,2,5947.51,0.0,11895.02,2025-01-17,Retail,Hyderabad,1352.56,Sale,Valid
3457,Women,Training,Flex Trainer,11,1,6481.055,0.81,1231.4,2025-02-24,Online,Pune,3777.72,Sale,Review
3458,Women,Running,Pegasus Turbo,,1,5286.01,0.83,898.62,2025-01-22,Online,Mumbai,257.87,Sale,Valid
3459,Men,Lifestyle,Blazer Mid,,2,6100.23,0.0,12200.46,2025-03-27,Retail,Hyderabad,2745.91,Sale,Valid
3462,Women,Basketball,Kyrie Flytrap,,3,2610.98,0.0,7832.94,2024-12-21,Retail,Bangalore,274.97,Sale,Valid
3463,Women,Soccer,Phantom GT,12,1,6012.23,0.0,6012.23,2025-02-24,Retail,Pune,1853.7,Sale,Valid
3465,Men,Lifestyle,Dunk Low,,2,6091.98,0.0,12183.96,2023-11-29,Online,Delhi,1698.7,Sale,Valid
3466,Men,Basketball,Kyrie Flytrap,,2,6498.22,0.5,6498.22,2024-10-24,Retail,Mumbai,-360.53,Sale,Valid
3467,Men,Lifestyle,Air Force 1,M,2,6554.6849999999995,0.0,13109.37,2025-03-13,Online,Bangalore,1472.83,Sale,Valid
3469,Kids,Running,Air Zoom,10,1,4590.24,0.0,4590.24,2024-10-01,Online,Mumbai,3792.66,Sale,Valid
3470,Kids,Soccer,Tiempo Legend,M,2,5830.525,0.0,11661.05,2025-11-02,Online,Kolkata,284.96,Sale,Valid
3472,Men,Basketball,Air Jordan,XL,2,5974.92,0.0,11949.84,2024-08-31,Online,Hyderabad,1750.67,Sale,Valid
3473,Kids,Soccer,Premier III,M,4,3551.05,0.0,14204.2,2024-12-05,Online,Delhi,63.47,Sale,Valid
3475,Kids,Soccer,Tiempo Legend,L,1,2120.44,0.0,2120.44,2024-07-29,Online,Mumbai,2996.47,Sale,Review
3476,Men,Training,Flex Trainer,11,1,3891.22,0.37,2451.47,2025-06-25,Retail,Mumbai,1881.61,Sale,Valid
3477,Men,Basketball,Air Jordan,M,2,4135.26,0.0,8270.52,2025-04-25,Online,Delhi,1691.28,Sale,Valid
3478,Kids,Training,Flex Trainer,9,1,6481.055,0.0,6481.06,2025-05-17,Retail,Mumbai,2192.68,Sale,Valid
3479,Women,Training,ZoomX Invincible,XL,4,6424.68,0.0,25698.72,2024-09-16,Retail,Mumbai,1909.78,Sale,Valid
3481,Women,Lifestyle,Air Force 1,XL,4,6554.6849999999995,0.0,26218.74,2023-10-15,Online,Bangalore,2564.61,Sale,Valid
3482,Men,Soccer,Mercurial Superfly,M,2,6769.465,0.0,13538.93,2024-08-19,Online,Hyderabad,1660.47,Sale,Valid
3483,Men,Lifestyle,Air Force 1,L,4,4733.92,0.0,18935.68,2024-12-04,Online,Kolkata,738.19,Sale,Valid
3484,Kids,Lifestyle,Dunk Low,12,2,2638.44,0.0,5276.88,2024-08-18,Online,Bangalore,1395.41,Sale,Valid
3485,Women,Lifestyle,Dunk Low,,2,6091.98,0.0,12183.96,2024-12-14,Retail,Hyderabad,1722.38,Sale,Valid
3486,Kids,Training,SuperRep Go,L,4,5587.585,0.0,22350.34,2024-10-14,Retail,Delhi,1451.77,Sale,Valid
3487,Men,Lifestyle,Dunk Low,M,2,3240.99,0.42,3759.55,2025-05-28,Online,Hyderabad,2927.35,Sale,Valid
3488,Women,Soccer,Tiempo Legend,XL,4,5830.525,0.0,23322.1,2025-03-12,Online,Kolkata,86.25,Sale,Valid
3489,Kids,Running,React Infinity,8,2,6346.35,0.0,12692.7,2025-04-04,Online,Mumbai,1734.72,Sale,Valid
3491,Men,Soccer,Premier III,XL,2,6060.035,0.39,7393.24,2024-10-19,Online,Mumbai,-473.94,Sale,Valid
3494,Kids,Running,Pegasus Turbo,,1,5286.01,0.87,687.18,2024-09-17,Retail,Pune,3566.05,Sale,Review
3495,Women,Basketball,LeBron 20,M,1,6630.92,0.0,6630.92,2024-08-13,Retail,Pune,3572.8,Return,Valid
3496,Men,Running,Air Zoom,M,3,5548.255,0.77,3828.3,2024-10-08,Retail,Delhi,-786.91,Sale,Valid
3497,Women,Basketball,Zoom Freak,L,2,8688.92,0.0,17377.84,2024-08-12,Online,Mumbai,1878.22,Sale,Valid
3499,Women,Training,ZoomX Invincible,,1,5864.29,0.0,5864.29,2025-03-30,Retail,Kolkata,357.03,Sale,Valid
3500,Kids,Lifestyle,Blazer Mid,L,2,5471.81,0.56,4815.19,2025-03-25,Retail,Kolkata,361.86,Sale,Valid
3501,Men,Lifestyle,Blazer Mid,,1,5786.02,1.0,0.0,2024-11-09,Retail,Mumbai,2016.85,Return,Review
3502,Men,Lifestyle,Blazer Mid,L,2,6418.29,0.89,1412.02,2023-11-09,Online,Delhi,3665.75,Sale,Review
3503,Men,Training,SuperRep Go,M,1,6992.17,0.0,6992.17,2024-11-16,Online,Mumbai,-1048.24,Sale,Valid
3504,Women,Training,SuperRep Go,,1,9075.41,0.03,8803.15,2024-08-18,Retail,Delhi,3035.95,Sale,Valid
3508,Kids,Training,ZoomX Invincible,,1,6424.68,0.0,6424.68,2024-10-12,Retail,Bangalore,3466.92,Sale,Valid
3509,Kids,Lifestyle,Blazer Mid,12,2,2066.04,0.0,4132.08,2025-07-22,Online,Mumbai,2278.11,Sale,Valid
3510,Men,Soccer,Tiempo Legend,M,2,5830.525,0.0,11661.05,2025-04-17,Retail,Hyderabad,3445.21,Sale,Valid
3511,Kids,Lifestyle,Blazer Mid,XL,2,3248.17,0.06,6106.56,2025-02-15,Retail,Hyderabad,877.12,Sale,Valid
3512,Kids,Basketball,Zoom Freak,M,4,6172.36,0.96,987.58,2025-05-06,Retail,Pune,2516.79,Sale,Review
3514,Kids,Running,React Infinity,7,1,6546.46,0.0,6546.46,2024-08-10,Retail,Hyderabad,2804.16,Sale,Valid
3518,Women,Basketball,Air Jordan,XL,2,5974.92,0.0,11949.84,2024-08-14,Retail,Delhi,3047.69,Sale,Valid
3519,Kids,Soccer,Premier III,,2,6060.035,0.0,12120.07,2025-05-25,Retail,Kolkata,3491.18,Sale,Valid
3520,Women,Lifestyle,Waffle One,XL,2,2080.85,1.0,0.0,2024-03-22,Retail,Delhi,-776.21,Sale,Valid
3523,Kids,Training,SuperRep Go,6,1,7061.5,1.0,0.0,2024-06-09,Retail,Kolkata,825.03,Sale,Review
3524,Kids,Training,SuperRep Go,9,1,5587.585,0.0,5587.58,2024-11-12,Online,Mumbai,1646.1,Sale,Valid
3525,Kids,Running,React Infinity,,1,7170.91,0.0,7170.91,2025-01-29,Retail,Mumbai,3030.5,Sale,Valid
3527,Men,Soccer,Phantom GT,,3,6012.23,0.0,18036.69,2025-06-12,Online,Mumbai,-257.35,Sale,Valid
3528,Kids,Running,React Infinity,L,1,3742.67,0.0,3742.67,2024-08-21,Retail,Hyderabad,2662.77,Sale,Valid
3529,Men,Training,SuperRep Go,L,1,5587.585,0.2,4470.07,2025-03-28,Retail,Delhi,1448.77,Sale,Valid
3532,Kids,Running,React Infinity,XL,1,9244.96,0.47,4899.83,2024-05-07,Online,Mumbai,-955.19,Sale,Valid
3533,Kids,Running,Air Zoom,L,1,5548.255,0.0,5548.26,2023-11-05,Retail,Hyderabad,451.71,Sale,Valid
3534,Kids,Basketball,Zoom Freak,,3,3280.57,0.62,3739.85,2024-11-09,Retail,Kolkata,427.76,Sale,Valid
3535,Kids,Basketball,LeBron 20,XL,2,6302.89,0.82,2269.04,2024-12-24,Retail,Pune,169.86,Sale,Valid
3536,Women,Lifestyle,Dunk Low,12,2,3929.3,0.0,7858.6,2024-12-01,Retail,Bangalore,3934.31,Sale,Valid
3537,Men,Lifestyle,Blazer Mid,XL,2,5464.07,1.0,0.0,2025-06-15,Online,Kolkata,3170.78,Sale,Review
3540,Kids,Training,Flex Trainer,XL,1,9564.4,0.0,9564.4,2025-05-16,Retail,Delhi,1850.13,Return,Valid
3541,Kids,Training,SuperRep Go,M,1,3644.5,0.0,3644.5,2024-04-09,Online,Mumbai,2011.76,Return,Valid
3542,Men,Lifestyle,Air Force 1,,2,7199.03,0.61,5615.24,2024-11-28,Retail,Mumbai,1826.07,Sale,Valid
3543,Kids,Lifestyle,Dunk Low,,2,6091.98,0.0,12183.96,2024-11-22,Retail,Pune,2712.79,Sale,Valid
3545,Men,Training,Flex Trainer,12,3,6481.055,0.0,19443.16,2023-08-03,Online,Delhi,2239.86,Sale,Valid
3548,Kids,Soccer,Phantom GT,,3,6012.23,0.0,18036.69,2024-03-12,Online,Kolkata,3366.32,Sale,Valid
3551,Women,Training,SuperRep Go,10,1,9948.15,1.0,0.0,2023-08-02,Retail,Kolkata,-259.16,Sale,Valid
3552,Men,Running,React Infinity,XL,4,6346.35,0.0,25385.4,2025-05-17,Retail,Mumbai,762.95,Sale,Valid
3553,Women,Running,Air Zoom,XL,2,5216.27,0.0,10432.54,2025-06-25,Online,Pune,-720.87,Sale,Valid
3555,Kids,Soccer,Phantom GT,9,2,6012.23,0.0,12024.46,2025-04-26,Retail,Hyderabad,-1069.25,Sale,Valid
3556,Women,Basketball,Kyrie Flytrap,M,4,5584.225,0.0,22336.9,2025-03-13,Retail,Kolkata,-843.61,Sale,Valid
3557,Kids,Basketball,Air Jordan,L,1,5974.92,0.66,2031.47,2024-08-09,Retail,Hyderabad,-884.81,Sale,Valid
3558,Women,Training,Flex Trainer,L,4,4045.21,0.0,16180.84,2024-08-30,Online,Mumbai,-113.44,Sale,Valid
3560,Women,Soccer,Phantom GT,,2,6012.23,0.13,10461.28,2023-07-26,Retail,Hyderabad,3662.98,Sale,Valid
3561,Women,Basketball,Zoom Freak,11,2,6172.36,0.0,12344.72,2024-07-24,Online,Kolkata,1062.39,Sale,Valid
3562,Women,Basketball,LeBron 20,,1,6630.92,0.0,6630.92,2024-10-31,Retail,Delhi,1904.66,Sale,Valid
3565,Kids,Basketball,Kyrie Flytrap,XL,2,5584.225,0.55,5025.8,2024-08-27,Online,Kolkata,3851.81,Sale,Valid
3566,Men,Lifestyle,Waffle One,XL,2,5349.78,0.0,10699.56,2024-12-12,Retail,Hyderabad,2315.64,Sale,Valid
3569,Women,Soccer,Phantom GT,12,2,9203.0,0.0,18406.0,2024-08-12,Online,Kolkata,1797.66,Sale,Valid
3570,Men,Soccer,Tiempo Legend,,2,9713.73,0.0,19427.46,2025-02-23,Online,Delhi,1914.18,Sale,Valid
3573,Men,Basketball,Air Jordan,,1,6830.98,0.39,4166.9,2025-03-18,Retail,Mumbai,-175.76,Sale,Valid
